html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,parent_relationships,comment
,https://ror.org/00kfcn389,Douro StartUP*pt,active,other,,Douro StartUP*pt,,https://dourostartup.pt,,dourostartup.pt,,,,,,0000 0004 6789 6382,0000 0004 6789 6382,,,São João da Pesqueira,Portugal,2734483,,Still active but website does not load
,https://ror.org/03zj3bx65,Dr Campos Costa (Portugal)*pt,active,company,,Dr Campos Costa (Portugal)*pt,,,,,,,,,,0000 0004 0487 5525,0000 0004 0487 5525,,,Porto,Portugal,2735943,,"Medical Imaging clinic, still open but website does not load"
,https://ror.org/038kjt533,Dreamo Balanced Work Systems (Portugal)*en,active,company,,Dreamo Balanced Work Systems (Portugal)*en,,,,,,,,,,0000 0004 6416 6042,0000 0004 6416 6042,,,Matosinhos,Portugal,8010584,,Still active but website does not load
,https://ror.org/00wzfde70,Edições Humus (Portugal)*pt,active,company,,Edições Humus (Portugal)*pt; Humus Publishers*en,,https://edicoeshumus.pt,,edicoeshumus.pt,,,,,,0000 0004 0461 531X,0000 0004 0461 531X,,,Vilarinho das Cambas,Portugal,2732390,,
,https://ror.org/02ct4pf45,Empresa Portuguesa de Defesa SGPS (Portugal)*pt,inactive,company,,Empresa Portuguesa de Defesa SGPS (Portugal)*pt; Portuguese Defense Company*en,EMPORDEF*pt,https://www.empordef.pt,,empordef.pt,,,,,,0000 0001 0595 7440,0000 0001 0595 7440,,,Lisboa,Portugal,2267057,,"Extinct in 2019, succeeded by idD (https://ror.org/00t2w7350, add as inactive)"
,https://ror.org/05j18y241,Ensigaia - Educação e Formação (Portugal)*pt,active,company,,Ensigaia - Educação e Formação (Portugal)*pt; Ensigaia - Education and Training*en,,,,,,,,,,0000 0005 0773 3773,0000 0005 0773 3773,,,Vila Nova de Gaia,Portugal,2732544,,Still active but website not found
,https://ror.org/027k3nr85,ENSILIS Educação e Formação (Portugal)*pt,active,company,,ENSILIS Educação e Formação (Portugal)*pt; ENSILIS Education and Training*en,,,,,,,,,,0000 0004 6044 0104,0000 0004 6044 0104,,,Lisboa,Portugal,2267057,,Still active but website not found
,https://ror.org/014p73186,Ensino Superior Empresarial (Portugal)*pt,active,company,,Ensino Superior Empresarial (Portugal)*pt,ESE*pt,,,,,,,,,0000 0005 1377 1338,0000 0005 1377 1338,,,Porto,Portugal,2735943,,"Merged into ISAG (https://ror.org/05fb8h434) in 2000, add as inactive"
,https://ror.org/04ffrtr26,Equipa de Tratamento de Gondomar (Portugal)*pt,active,company,,Equipa de Tratamento de Gondomar (Portugal)*pt; Gondomar Treatment Team*en,,https://www.arsnorte.min-saude.pt/comportamentos-aditivos-e-dependencia/contactos/cri-porto-oriental/,,,,,,,,0000 0004 8339 9861,0000 0004 8339 9861,,,Gondomar,Portugal,2738925,,
,https://ror.org/00stdgd87,Ferraz Pharma (Portugal)*en,active,company,,Ferraz Pharma (Portugal)*en,,https://www.ferrazpharma.com,,ferrazpharma.com,,,,,,0000 0005 1262 4918,0000 0005 1262 4918,,,Santa Comba Dão,Portugal,2734747,,"Active, but website under construction"
,https://ror.org/04tnanv78,Formalpress Publicações e Marketing (Portugal)*pt,active,company,Media XXI*pt,Formalpress Publicações e Marketing (Portugal)*pt; Formalpress Publications and Marketing*en,,https://www.mediaxxi.com,,mediaxxi.com,,,,,,0000 0004 6417 6566,0000 0004 6417 6566,,,Porto,Portugal,2735943,,
,https://ror.org/05hxhxh67,Formalpress Publicações e Marketing Odivelas (Portugal)*pt,active,company,Media XXI Odivelas*pt,Formalpress Publicações e Marketing Odivelas (Portugal)*pt; Formalpress Publications and Marketing Odivelas*en,,https://www.mediaxxi.com,,mediaxxi.com,,,,,,0000 0004 6417 6582,0000 0004 6417 6582,,,Odivelas,Portugal,2265467,,
,https://ror.org/05yfnaj56,Francisco Allen Gomes (Portugal)*pt,active,company,Francisco & Ana Allen Gomes*pt,Francisco Allen Gomes (Portugal)*pt,,,,,,,,,,0000 0004 0632 9237,0000 0004 0632 9237,,,Coimbra,Portugal,2740637,,"Active, no website, psychiatric clininc, changed names"
,https://ror.org/01xzw8e81,Francisco José Farias Investigação (Portugal)*pt,active,company,,Francisco José Farias Investigação (Portugal)*pt; Francisco José Farias Research*en,,,,,,,,,,0000 0004 6417 6611,0000 0004 6417 6611,,,Arganil,Portugal,2742757,,"Active, no website"
,https://ror.org/01ngney22,Friday Ciência e Engenharia do Lazer (Portugal)*pt,active,company,Go Friday*en,Friday Ciência e Engenharia do Lazer (Portugal)*pt; Friday Leisure Science and Engineering*en,,https://gofriday.eu,,gofriday.eu,,,,,,0000 0004 6417 662X,0000 0004 6417 662X,,,Coimbra,Portugal,2740637,,
,https://ror.org/0007rbz95,Fundação Frei Pedro*pt,active,other,,Fundação Frei Pedro*pt,,https://www.freipedro.pt,,freipedro.pt,,,,,,0000 0004 6470 0989,0000 0004 6470 0989,,,Guarda,Portugal,2738785,,"Still active, website not loading"
,https://ror.org/00psjbh36,Fundação Friedrich Ebert*pt,active,other,,Fundação Friedrich Ebert*pt,,https://portugal.fes.de,,portugal.fes.de,,,,,,0000 0004 0469 5073,0000 0004 0469 5073,,,Lisboa,Portugal,2267057,,
,https://ror.org/04w00jq52,Global ISP (Portugal)*pt,active,company,,Global ISP (Portugal)*pt; Global ISP Sole Proprietorship*en,,https://www.globalisp.pt,,globalisp.pt,,,,,,0000 0004 6417 6873,0000 0004 6417 6873,,,Lisboa,Portugal,2267057,,"Active, website not loading"
,https://ror.org/05weeqx85,Governo da República Portuguesa Gabinete de Estrategia e Planeamento*pt,active,government,,Governo da República Portuguesa Gabinete de Estrategia e Planeamento*pt,GEP*pt,https://www.gep.mtsss.gov.pt,,gep.mtsss.gov.pt,,,,,,0000 0001 2326 4111,0000 0001 2326 4111,,,Lisboa,Portugal,2267057,,
,https://ror.org/05g8t6n77,Health Cluster Portugal Translational and Clinical Research Infrastructures Specialisation Platform*en,active,other,,Health Cluster Portugal Translational and Clinical Research Infrastructures Specialisation Platform*en,,,,,,,,,,0000 0005 0631 5668,0000 0005 0631 5668,,,Maia,Portugal,2738014,,"Active, no mentions found on parent website"
,https://ror.org/030w9ga59,Hipocrates Livros Tecnicos (Portugal)*pt,active,company,,Hipocrates Livros Tecnicos (Portugal)*pt; Hippocrates Technical Books*en,,https://www.hipocrates.pt,,hipocrates.pt,,,,,,0000 0004 0594 0499,0000 0004 0594 0499,,,Lisboa,Portugal,2267057,,"Active bookstore, website not laoding"
,https://ror.org/02xzwgv56,Hospital Arcebispo João Crisóstomo Cantanhede*pt,active,healthcare,,Hospital Arcebispo João Crisóstomo Cantanhede*pt,,https://www.hdcantanhede.min-saude.pt,,hdcantanhede.min-saude.pt,,,,,,0000 0004 5914 0817,0000 0004 5914 0817,,,Cantanhede,Portugal,2741547,,
,https://ror.org/002b35466,Hospital Cândido de Figueiredo Tondela*pt,active,healthcare,,Hospital Cândido de Figueiredo Tondela*pt,,https://www.chtv.min-saude.pt/hospital-candido-de-figueiredo/,,,,,,,,0000 0004 5914 114X,0000 0004 5914 114X,,,Tondela,Portugal,2733533,,
,https://ror.org/01v3aer42,Hospital de Lagos*pt,active,healthcare,,Hospital de Lagos*pt,,https://www.chualgarve.min-saude.pt/como-chegar/hospital-de-lagos/,,,,,,,,0000 0004 5914 3014,0000 0004 5914 3014,,,Lagos,Portugal,2267226,,
,https://ror.org/01gejfk39,Hospital de Santa Luzia de Elvas*pt,active,healthcare,,Hospital de Santa Luzia de Elvas*pt,,https://www.ulsna.min-saude.pt/como-chegar/hospital-santa-luzia-de-elvas/,,,,,,,,0000 0000 8563 5750,0000 0000 8563 5750,,,Elvas,Portugal,2268615,,
,https://ror.org/05ftynq40,Hospital Distrital Caldas da Rainha*pt,active,healthcare,,Hospital Distrital Caldas da Rainha*pt,,https://www.choeste.min-saude.pt,,choeste.min-saude.pt,,,,,,0000 0004 5914 3057,0000 0004 5914 3057,,,Caldas da Rainha,Portugal,2270437,,
,https://ror.org/043ze3447,Hospital Distrital Torres Vedras*pt,active,healthcare,,Hospital Distrital Torres Vedras*pt,,https://www.choeste.min-saude.pt,,choeste.min-saude.pt,,,,,,0000 0004 4911 9133,0000 0004 4911 9133,,,Torres Vedras,Portugal,2262581,,
,https://ror.org/02kspxs30,Hospital Dr José Maria Grande*pt,active,healthcare,,Hospital Dr José Maria Grande*pt,,https://www.ulsna.min-saude.pt/servico-de-cuidados-continuados-integrados/servicos/cuidados-de-saude-hospitalares/hosp-dr-jose-m-grande/,,,,,,,,0000 0000 9240 8898,0000 0000 9240 8898,,,Portalegre,Portugal,2264507,,
,https://ror.org/05qg5ht95,Hospital Nossa Senhora da Conceição de Valongo*pt,active,healthcare,,Hospital Nossa Senhora da Conceição de Valongo*pt,,,,,,,,,,0000 0004 5914 3110,0000 0004 5914 3110,,,Valongo,Portugal,2732978,,"Active, no website found"
,https://ror.org/057hh0d67,Imoclínica Investimentos Médicos (Portugal)*pt,active,company,,Imoclínica Investimentos Médicos (Portugal)*pt; Imoclínica Medical Investments*en,,https://www.imoclinica.pt,,imoclinica.pt,,,,,,0000 0004 0632 2879,0000 0004 0632 2879,,,Lisboa,Portugal,2267057,,"Active, website not loading"
,https://ror.org/019336t31,Innovnano Materiais Avançados (Portugal)*pt,active,company,,Innovnano Materiais Avançados (Portugal)*pt; Innovnano Advanced Materials*en,,,,,,,,,,0000 0004 6013 5310,0000 0004 6013 5310,,,Coimbra,Portugal,2740637,,"Active, website not loading"
,https://ror.org/05n8p6v35,Inproplant Investigação e Propagação de Plantas Lda (Portugal)*pt,active,company,,Inproplant Investigação e Propagação de Plantas Lda (Portugal)*pt; Inproplant Research and Plant Propagation*en,,,,,,,,,,0000 0004 6417 8676,0000 0004 6417 8676,,,Coimbra,Portugal,2740637,,"Active, website not loading"
,https://ror.org/00p4dhj06,Centro de Investigação em Património Educação e Cultura*pt,active,education,Instituto Politécnico de Castelo Branco Centro de Investigação em Património Educação e Cultura*pt,Centro de Investigação em Património Educação e Cultura*pt,CIPEC*pt,,,,,,,,,0000 0005 1091 4786,0000 0005 1091 4786,,,Castelo Branco,Portugal,2269513,,"Active, website not loading"
,https://ror.org/015h41091,Centro de Investigação em Psicologia Aplicada Capacidades e Inclusão*pt,active,education,Instituto Universitário de Ciências Psicológicas Sociais e da Vida Centro de Investigação em Psicologia Aplicada Capacidades e Inclusão*pt,Centro de Investigação em Psicologia Aplicada Capacidades e Inclusão*pt,,https://www.appsyci.pt,,appsyci.pt,,,,,,0000 0005 1091 5113,0000 0005 1091 5113,,,Lisboa,Portugal,2267057,https://ror.org/019yg0716,
,https://ror.org/059g9qt93,Inteli Lisboa*pt,active,other,,Inteli Lisboa*pt,,,,,,,,,,0000 0004 0393 2639,0000 0004 0393 2639,,,Lisboa,Portugal,2267057,,"Active, website not loading"
,https://ror.org/04wtw4176,Interpropo Sociedade de Propaganda Internacional de Produtos Portugueses (Portugal)*pt,active,company,,Interpropo Sociedade de Propaganda Internacional de Produtos Portugueses (Portugal)*pt; Interpropo International Advertisement of Portuguese Products Sole Trader Company*en,,,,,,,,,,0000 0004 1778 0744,0000 0004 1778 0744,,,Cascais,Portugal,2269594,,"Active, no website found"
,https://ror.org/03javpk94,Jaba Recordati (Portugal)*pt,active,company,,Jaba Recordati (Portugal)*pt,,https://www.jaba-recordati.pt,,jaba-recordati.pt,,,,,,0000 0004 0621 9097,0000 0004 0621 9097,,,Porto Salvo,Portugal,2264403,,
,https://ror.org/02f52gk36,Laboratório Colaborativo em Conhecimento e Tecnologia para uma Saúde Melhor*pt,active,other,4LifeLAB*en,Laboratório Colaborativo em Conhecimento e Tecnologia para uma Saúde Melhor*pt,,https://4lifelab.eu,,4lifelab.eu,,,,,,0000 0005 0839 7409,0000 0005 0839 7409,,,Porto,Portugal,2735943,,
,https://ror.org/01yjw7g33,Laboratório de Águas do Litoral Alentejano (Portugal)*pt,active,company,,Laboratório de Águas do Litoral Alentejano (Portugal)*pt; Water Laboratory of the Alentejo Coast *en,Lala*pt,,,,,,,,,0000 0004 0595 9149,0000 0004 0595 9149,,,Sines,Portugal,2262917,https://ror.org/03jpkw355,"Active, no website found"
,https://ror.org/02qfrj807,Laboratório de Arquitectura Centro de Estudos*pt,active,education,,Laboratório de Arquitectura Centro de Estudos*pt,LABART*pt,,,,,,,,,0000 0004 5895 6881,0000 0004 5895 6881,,,Lisboa,Portugal,2267057,,"Active, website has SSL error"
,https://ror.org/01551xr79,Laboratório Regional de Engenharia Civil*pt,active,government,,Laboratório Regional de Engenharia Civil*pt,LREC*pt,https://www.lrec.pt,,lrec.pt,,,,,,0000 0004 6418 3766,0000 0004 6418 3766,,,Ponta Delgada,Portugal,6941014,,
,https://ror.org/05kcrey59,Language Space School*en,active,education,,Language Space School*en,,https://www.clifts-langs.com,,clifts-langs.com,,,,,,0000 0004 5897 4983,0000 0004 5897 4983,,,Sesimbra,Portugal,2262957,,
,https://ror.org/00y499f26,LC Technologies (Portugal)*pt,active,company,,LC Technologies (Portugal)*pt,,https://www.cupidotech.com,,cupidotech.com,,,,,,0000 0004 6418 3918,0000 0004 6418 3918,,,Aveiro,Portugal,2742611,,
,https://ror.org/00y05t035,Liga para a Protecção da Natureza*pt,active,other,,Liga para a Protecção da Natureza*pt,LPN*pt,https://www.lpn.pt,,lpn.pt,,,,,,0000 0005 0631 5465,0000 0005 0631 5465,Q10318268,Q10318268,Lisboa,Portugal,2267057,,
,https://ror.org/00bb27p14,Livraria Lello (Portugal)*pt,active,company,,Livraria Lello (Portugal)*pt,,https://livrarialello.pt,,livrarialello.pt,,,,,,0000 0004 1755 4675,0000 0004 1755 4675,,,Porto,Portugal,2735943,,
,https://ror.org/00grvd431,Livromedica Comércio de Livros Técnicos (Portugal)*pt,active,company,,Livromedica Comércio de Livros Técnicos (Portugal)*pt; Livromedica Trade of Technical Books *en,,https://livromedica.pt,,livromedica.pt,,,,,,0000 0004 0477 0993,0000 0004 0477 0993,,,Almada,Portugal,2271961,,
,https://ror.org/05rm4kj93,Livros tecnicos (Portugal)*pt,active,company,,Livros tecnicos (Portugal)*pt,,https://www.bisturi.net,,bisturi.net,,,,,,0000 0004 0397 6703,0000 0004 0397 6703,,,Arcozelo,Portugal,2742796,,
,https://ror.org/032bre195,Matera (Portugal)*pt,active,company,,Matera (Portugal)*pt,,,,,,,,,,0000 0004 6418 4005,0000 0004 6418 4005,,,Cantanhede,Portugal,2741547,,"Active, website not loading"
,https://ror.org/04bh77w19,MBA Consultores Interdisciplinares de Gestão Lda (Portugal)*pt,active,company,,MBA Consultores Interdisciplinares de Gestão Lda (Portugal)*pt; MBA Interdisciplinary Management Consultants *en,,https://www.mba.pt,,mba.pt,,,,,,0000 0004 0427 3241,0000 0004 0427 3241,,,Porto,Portugal,2735943,,"Active, website not loading"
,https://ror.org/01hyzhn36,Medavantis (Portugal)*pt,active,company,,Medavantis (Portugal)*pt,,,,,,,,,,0000 0005 0839 3029,0000 0005 0839 3029,,,Lisboa,Portugal,2267057,,"Active, website has SSL error"
,https://ror.org/03s6jbx05,Medfarma Edições Médicas (Portugal)*pt,active,company,,Medfarma Edições Médicas (Portugal)*pt; Medfarma Medical Editions *pt,,,,,,,,,,0000 0004 0468 004X,0000 0004 0468 004X,,,Algés,Portugal,2271985,,"Active, no website found"
,https://ror.org/01z6t2510,Millennium bcp (Portugal)*pt,active,company,,Millennium bcp (Portugal)*pt,,https://www.millenniumbcp.pt,,millenniumbcp.pt,,,,,,0000 0001 0461 0111,0000 0001 0461 0111,,,Porto,Portugal,2735943,,
,https://ror.org/05t5mh490,Miranda & Associados Sociedade de Advogados (Portugal)*pt,active,company,,Miranda & Associados Sociedade de Advogados (Portugal)*pt; Miranda & Associates Law Firm *en,,https://www.mirandalawfirm.com,,mirandalawfirm.com,,,,,,0000 0004 0407 2888,0000 0004 0407 2888,,,Lisboa,Portugal,2267057,,
,https://ror.org/05fw7yh21,Museu José Malhoa*pt,active,other,,Museu José Malhoa*pt,,https://www.museusemonumentos.pt/pt/museus-e-monumentos/museu-jose-malhoa,,,,,,,,0000 0001 2302 8207,0000 0001 2302 8207,Q6292942,Q6292942,Caldas da Rainha,Portugal,2270437,,
,https://ror.org/00cr0q231,Museu Nacional do Teatro e da Dança*pt,active,other,,Museu Nacional do Teatro e da Dança*pt,MNTD*pt,https://www.museusemonumentos.pt/pt/museus-e-monumentos/museu-nacional-do-teatro-e-da-danca,https://pt.wikipedia.org/wiki/Museu_Nacional_do_Teatro_e_da_Dan%C3%A7a,,,,,,,000 0 00 04 9 339 9953,000 0 00 04 9 339 9953,Q6940614,Q6940614,Lisboa,Portugal,2267057,,
,https://ror.org/03d99pa66,Museu Nacional do Traje*pt,active,other,,Museu Nacional do Traje*pt,,https://www.museusemonumentos.pt/pt/museus-e-monumentos/museu-nacional-do-traje,,,,,,,,0000 0001 2108 4942,0000 0001 2108 4942,Q9047155,Q9047155,Lisboa,Portugal,2267057,,
,https://ror.org/051ctbp80,New Display Soluções Promocionais (Portugal)*pt,active,company,,New Display Soluções Promocionais (Portugal)*pt; New Display Promotional Solutions *en,,https://www.newdisplay.pt,,newdisplay.pt,,,,,,0000 0004 0477 2251,0000 0004 0477 2251,,,Agualva-Cacém,Portugal,2270503,,"Active, website in maintenance"
,https://ror.org/008j2sh91,NMT Tecnologia Inovação e Consultoria SA (Portugal)*pt,active,company,,NMT Tecnologia Inovação e Consultoria SA (Portugal)*pt; NMT Technology Innovation and Consulting *en,,https://www.nmt.pt,,nmt.pt,,,,,,0000 0004 6443 9987,0000 0004 6443 9987,,,Caparica,Portugal,2270229,,"Active, website is just an annoucement of a new website, new website not found"
,https://ror.org/012e81q42,Observatório Europeu Multidisciplinar do Fundo do Mar e Coluna de Água Portugal*pt,active,other,,Observatório Europeu Multidisciplinar do Fundo do Mar e Coluna de Água Portugal*pt,,https://emso.waveweb.pt,,emso.waveweb.pt,,,,,,0000 0005 1090 422X,0000 0005 1090 422X,,,Lisboa,Portugal,2267057,,
,https://ror.org/04m3r0304,Odebrecht (Portugal)*pt,active,company,,Odebrecht (Portugal)*pt,,https://www.odebrecht.com,https://pt.wikipedia.org/wiki/Odebrecht_Portugal,odebrecht.com,,,,,,0000 0004 0468 0218,0000 0004 0468 0218,,,Porto Salvo,Portugal,2264403,,
,https://ror.org/05xdgzx85,Plataforma Portuguesa das Organizações Não-Governamentais para o Desenvolvimento*pt,active,other,,Plataforma Portuguesa das Organizações Não-Governamentais para o Desenvolvimento*pt,,https://www.plataformaongd.pt,,plataformaongd.pt,,,,,,0000 0005 1089 1895,0000 0005 1089 1895,,,Lisboa,Portugal,2267057,,
,https://ror.org/01j10y640,Quadrantes Clínica Médica e Diagnóstico (Portugal)*pt,active,company,,Quadrantes Clínica Médica e Diagnóstico (Portugal)*pt; Quadrantes Medical Clinic and Diagnostics Sole Proprietorship *en,,https://www.clinicamedica.pt/clinica/quadrantes-clinica-medica-e-diagnostico/,,,,,,,,0000 0004 7414 6694,0000 0004 7414 6694,,,Algés,Portugal,2271985,,
,https://ror.org/048nbgd83,Rede de Bibliotecas Municipais de Oeiras*pt,active,archive,,Rede de Bibliotecas Municipais de Oeiras*pt,,https://bibliotecas.oeiras.pt,,bibliotecas.oeiras.pt,,,,,,0000 0005 1089 4893,0000 0005 1089 4893,Q125940053,Q125940053,Oeiras,Portugal,2265464,,
,https://ror.org/0288shp82,Rede Municipal de Bibliotecas de Almada*pt,active,archive,,Rede Municipal de Bibliotecas de Almada*pt,,https://rbma.cm-almada.pt,,rbma.cm-almada.pt,,,,,,0000 0005 0679 2237,0000 0005 0679 2237,,,Almada,Portugal,2271961,,
,https://ror.org/01gdhzm63,"Ministério da Cultura, Juventude e Desporto*pt",active,government,Republica Portuguesa Ministério da Cultura*pt; Ministério da Cultura*pt,"Ministério da Cultura, Juventude e Desporto*pt",MCJD*pt,https://www.culturaportugal.gov.pt,,culturaportugal.gov.pt,,,,,,0000 0001 0676 0412,0000 0001 0676 0412,,,Lisboa,Portugal,2267057,,
,https://ror.org/021n1mh63,Rianda Research Centro de Investigação em Energia Saúde e Ambiente (Portugal)*pt,active,company,,Rianda Research Centro de Investigação em Energia Saúde e Ambiente (Portugal)*pt; Rianda Research Centre for Research in Energy Health and Environment *en,,,,,,,,,,0000 0004 6428 0865,0000 0004 6428 0865,,,Coimbra,Portugal,2740637,,"Active, website not loading"
,https://ror.org/04asa4p95,RISE - Health Research Network*en,active,other,,RISE - Health Research Network*en,,https://rise-la.pt,,rise-la.pt,2021,,,,,0000 0005 0832 0778,0000 0005 0832 0778,,,Porto,Portugal,2735943,,
,https://ror.org/03cyj6q93,Laboratorio Colaborativo Sustainable and Smart Aquaculture*pt,active,other,S2AQUAcoLAB*pt,Laboratorio Colaborativo Sustainable and Smart Aquaculture*pt,,https://s2aquacolab.pt,,s2aquacolab.pt,,,,,,0000 0005 1090 4465,0000 0005 1090 4465,,,Olhão,Portugal,2265447,,
,https://ror.org/032d3vy39,Safelab 42 Formação Profissional (Portugal)*pt,active,company,Safelab Academy*en,Safelab 42 Formação Profissional (Portugal)*pt; Safelab 42 Professional Qualification *en,,https://www.safelabacademy.com,,safelabacademy.com,,,,,,0000 0004 6428 0945,0000 0004 6428 0945,,,Guimarães,Portugal,2738752,,
,https://ror.org/04ewjzr74,Saint Jude Medical Portugal (Portugal)*en,inactive,company,,Saint Jude Medical Portugal (Portugal)*en,,https://www.sjmglobal.com,,sjmglobal.com,,,,,,0000 0004 5997 4862,0000 0004 5997 4862,,,Lisboa,Portugal,2267057,,"Bought by Abbot (https://ror.org/03n9zbw76) in 2017, add as inactive"
,https://ror.org/0296dfd82,Salusplanet (Portugal)*en,active,company,,Salusplanet (Portugal)*en,,,,,,,,,,0000 0004 8033 1917,0000 0004 8033 1917,,,Setubal,Portugal,2262963,,"Active, website not loading"
,https://ror.org/029a5bq08,Insparya (Portugal)*pt,active,company,Saúde Viável*pt,Insparya (Portugal)*pt; Viable Health *en,,https://www.insparya.pt,,insparya.pt,,,,,,0000 0005 0978 9703,0000 0005 0978 9703,,,Porto,Portugal,2735943,,
,https://ror.org/03n19p393,Serviço de Intervenção nos Comportamentos Aditivos e nas Dependências IP*pt,active,government,,Serviço de Intervenção nos Comportamentos Aditivos e nas Dependências IP*pt,SICAD*pt,,,,,,,,,0000 0001 0325 5189,0000 0001 0325 5189,,,Lisboa,Portugal,2267057,,"Active, website not loading"
,https://ror.org/04n1epe32,Shire Pharmaceuticals (Portugal)*en,inactive,company,,Shire Pharmaceuticals (Portugal)*en,,,,,,,,,,0000 0004 0522 6201,0000 0004 0522 6201,,,Lisboa,Portugal,2267057,,"Closed in 2020 https://www.iberinform.pt/empresa/24378163/shire-pharmaceuticals-portugal-lda, bought by Takeda (https://ror.org/01tzqyt58), add as Inactive"
,https://ror.org/0288j6s32,Simposium Digital HealthCare (Portugal)*en,active,company,,Simposium Digital HealthCare (Portugal)*en,,https://www.simposiumdigital.com,,simposiumdigital.com,,,,,,0000 0005 0267 1526,0000 0005 0267 1526,,,Lisboa,Portugal,2267057,,
,https://ror.org/02cvar823,Mais Sindicato*pt,active,other,Sindicato dos Bancários do Sul e Ilhas*pt,Mais Sindicato*pt,SBSI*pt,https://www.mais.pt,,mais.pt,,,,,,0000 0001 2108 5857,0000 0001 2108 5857,,,Lisboa,Portugal,2267057,,Changed names in 2020
,https://ror.org/02zjmca79,Sociedade Hoteleira Seoane (Portugal)*pt,active,company,Olissippo Hotels*en,Sociedade Hoteleira Seoane (Portugal)*pt; Seoane Hotel Society *en,,https://www.olissippohotels.com,,olissippohotels.com,,,,,,0000 0004 0477 138X,0000 0004 0477 138X,,,Lisboa,Portugal,2267057,,
