html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,locations.geonames_id
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/01h3dr788,,,,,,,,,,,add==501100013845,501100013845,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00f54p054,,,,,,,,,,,add==100010869,100010869,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/0232f6165,,,,,,,,,,,add==501100014824,501100014824,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05g16vg65,,,,,,,,,,,add==100012280,100012280,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/04wedba92,,,,,,,,,,,add==100013731,100013731,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/0015qa126,,,,,,,,,,,add==100017167,100017167,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00qzypv28,,,,,,,,,,,add==100019904,100019904,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00mskh452,,,,,,,,,,,add==501100009733,501100009733,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/025194b42,,,,,,,,,,,add==100014470,100014470,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/01hw00g98,,,,,,,,,,,add==100015883,100015883,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03g1fnq23,,,,,,,,,,,add==501100010559,501100010559,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/01qhj1g70,,,,,,,,,,,add==501100022274,501100022274,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00v4yb702,,,,,,,,,,,add==100015853,100015853,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00kt5kp12,,,,,,,,,,,add==100016912,100016912,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03vkfy293,,,,,,,,,,,add==501100010062,501100010062,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00r6gdp61,,,,,,,,,,,add==501100011893,501100011893,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/014qe3j22,,,,,,,,,,,add==100014549,100014549,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03qhewz33,,,,,,,,,,,add==100016580,100016580,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00cfam450,,,,,,,,,,,add==501100013294,501100013294,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00gtjrz72,,,,,,,,,,,add==501100015822,501100015822,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/04mjzst24,,,,,,,,,,,add==501100010459,501100010459,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05hg41718,,,,,,,,,,,add==100014008,100014008,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/048vrgr14,,,,,,,,,,,add==100017412,100017412,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05r8dqr10,,,,,,,,,,,add==501100023652,501100023652,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/02bctrh07,,,,,,,,,,,add==100008448,100008448,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/04a31ep84,,,,,,,,,,,add==501100009436,501100009436,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00k9hfk65,,,,,,,,,,,add==100011975,100011975,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/005k7hp45,,,,,,,,,,,add==501100010252,501100010252,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/0234wmv40,,,,,,,,,,,add==100020618,100020618,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/04rtjaj74,,,,,,,,,,,add==501100023699,501100023699,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03s13vb04,,,,,,,,,,,add==501100013427,501100013427,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00bxmqe50,,,,,,,,,,,add==100012373,100012373,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03r9qc142,,,,,,,,,,,add==501100012621,501100012621,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/035f5f914,,,,,,,,,,,add==501100018955,501100018955,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/010mf0m52,,,,,,,,,,,add==100012356,100012356,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00g1d7b60,,,,,,,,,,,add==100011749,100011749,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/025zmdz23,,,,,,,,,,,add==100013842,100013842,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/042tdr378,,,,,,,,,,,add==100018258,100018258,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05kyy7d06,,,,,,,,,,,add==501100018891,501100018891,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05asdy483,,,,,,,,,,,add==100011354,100011354,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05ed0n793,,,,,,,,,,,add==100011537,100011537,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03v9efr22,,,,,,,,,,,add==100013684,100013684,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05p330p21,,,,,,,,,,,add==100010893,100010893,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/01qz4yx77,,,,,,,,,,,add==100015544,100015544,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/04mqc6b03,,,,,,,,,,,add==501100020637,501100020637,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/044e2ja82,,,,,,,,,,,add==501100016137,501100016137,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/01bgbk171,,,,,,,,,,,add==100017291,100017291,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/042sjcz88,,,,,,,,,,,add==501100013629,501100013629,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/043w3h917,,,,,,,,,,,add==100012073,100012073,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03ab8zv57,,,,,,,,,,,add==100014249,100014249,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/024tgbv41,,,,,,,,,,,add==100015277,100015277,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00bw3sa48,,,,,,,,,,,add==100011243,100011243,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00yh11w37,,,,,,,,,,,add==100016187,100016187,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00bm1k740,,,,,,,,,,,add==501100009451,501100009451,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05bsra506,,,,,,,,,,,add==100011733,100011733,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/025194b42,,,,,,,,,,,add==100014471,100014471,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/018hjpz25,,,,,,,,,,,add==501100018836,501100018836,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05vn9ks38,,,,,,,,,,,add==100011725,100011725,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/01tx6pn92,,,,,,,,,,,add==100013991,100013991,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/058v0cd57,,,,,,,,,,,add==100018516,100018516,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/0055acf80,,,,,,,,,,,add==501100000328,501100000328,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/02ykxax89,,,,,,,,,,,add==100011027,100011027,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/0537aj111,,,,,,,,,,,add==100011700,100011700,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/04sqpc563,,,,,,,,,,,add==100015289,100015289,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/02we8vm03,,,,,,,,,,,add==501100019240,501100019240,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/04jzps455,,,,,,,,,,,add==501100023921,501100023921,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/01tjwm845,,,,,,,,,,,add==100012882,100012882,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05fpsjc82,,,,,,,,,,,add==501100009494,501100009494,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/01411sx56,,,,,,,,,,,add==501100023964,501100023964,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/042sjcz88,,,,,,,,,,,add==501100014236,501100014236,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03p3e4237,,,,,,,,,,,add==501100022030,501100022030,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/0161w0r98,,,,,,,,,,,add==100012917,100012917,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03prym056,,,,,,,,,,,add==501100003208,501100003208,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/039zedc16,,,,,,,,,,,add==501100015092,501100015092,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/038zhf168,,,,,,,,,,,add==100015398,100015398,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05bp8tz46,,,,,,,,,,,add==100015490,100015490,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/02047t867,,,,,,,,,,,add==100017411,100017411,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/042gs1a72,,,,,,,,,,,add==501100022665,501100022665,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/01vnt7q67,,,,,,,,,,,add==501100023881,501100023881,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/04achg568,,,,,,,,,,,add==100014628,100014628,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/000twr676,,,,,,,,,,,add==100014966,100014966,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03z2x5890,,,,,,,,,,,add==100013933,100013933,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03vd8y618,,,,,,,,,,,add==501100017263,501100017263,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/048eqtw54,,,,,,,,,,,add==501100019552,501100019552,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00ma0mg56,,,,,,,,,,,add==501100023968,501100023968,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/023z8b445,,,,,,,,,,,add==100015493,100015493,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/047s7ex42,,,,,,,,,,,add==100020768,100020768,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05vzw3663,,,,,,,,,,,add==501100023476,501100023476,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/057skhv53,,,,,,,,,,,add==501100024093,501100024093,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/04qj6xg77,,,,,,,,,,,add==501100024396,501100024396,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05y5zrm38,,,,,,,,,,,add==100010694,100010694,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/04jrf3m62,,,,,,,,,,,add==100011844,100011844,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/02ymav706,,,,,,,,,,,add==100013491,100013491,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/0583nw070,,,,,,,,,,,add==100015659,100015659,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/04q5r0746,,,,,,,,,,,add==100015909,100015909,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03tz3v863,,,,,,,,,,,add==501100008166,501100008166,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/002q11y83,,,,,,,,,,,add==501100022585,501100022585,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03tz3v863,,,,,,,,,,,add==100011732,100011732,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/025194b42,,,,,,,,,,,add==100016582,100016582,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/04p5baq95,,,,,,,,,,,add==100018498,100018498,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/01djcs087,,,,,,,,,,,add==100021073,100021073,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/015qxt173,,,,,,,,,,,add==501100000379,501100000379,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05j96kg65,,,,,,,,,,,add==501100021155,501100021155,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03kchyj69,,,,,,,,,,,add==501100023376,501100023376,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/00b1zwh50,,,,,,,,,,,add==501100023916,501100023916,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/01qv3m779,,,,,,,,,,,add==501100023939,501100023939,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/048bmqg23,,,,,,,,,,,add==501100024273,501100024273,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/01x3z9745,,,,,,,,,,,add==100010861,100010861,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/003ex4g35,,,,,,,,,,,add==100012267,100012267,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03sr1zw68,,,,,,,,,,,add==100021075,100021075,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/04rre2k21,,,,,,,,,,,add==501100021274,501100021274,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05hz48k23,,,,,,,,,,,add==501100023963,501100023963,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/03bw8ys89,,,,,,,,,,,add==501100024086,501100024086,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/02za3fg58,,,,,,,,,,,add==501100024088,501100024088,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/02zrwga81,,,,,,,,,,,add==501100024394,501100024394,,,,,,,
https://github.com/ror-community/ror-updates/issues/13895,https://ror.org/05jpzcy63,,,,,,,,,,,add==501100024397,501100024397,,,,,,,
